mof label, metal(s)
YAVSOG_clean, Ce-O-Ce
YAVTUN_clean, Nd-O-Nd
YAVVAV_clean, Eu-O-Eu
YAVVEZ_clean, Sm-O-Sm
YAVVID_clean, Gd-O-Gd
YAVVOJ_clean, Tb-O-Tb
YAVVUP_clean, Dy-O-Dy
YAVWAW_clean, Ho-O-Ho
YAWKOX_clean, Pr-O-Pr
YAXBEF_clean, Zn-O-Zn
YAXBOP_SL, Fe-O-Fe
YAYLER_clean, Ba-O-U
YAYLIV_clean, Ba-O-Ba, Ba-O-U
YAYPOF_clean, U-O-U
YAZYUU_clean, Cu-O-Cu
YAZZAC_clean, Gd-O-Gd
YAZZEG_clean, Dy-O-Dy
YEDKOI_clean, Cr-O-Cr
YEDKUO_clean, Cr-O-Cr
YEDLAV_clean, Fe-O-Fe
YEGDAR_clean, Mn-O-Mn
YEHGID_clean, Fe-O-Fe
YEKQOW_clean, Zn-O-Zn
YEKWOC_clean, Eu-O-Eu
YEKXET_clean, Zn-O-Zn
YEMLUY_charged, Co-O-Co
YEMMAF_clean, Ni-O-Ni
YENLUA_ion_b, Cu-O-Na, Na-O-Na
YEYCUC_SL, Zr-O-Zr
YEYFEP_clean, Ho-O-Ho
YEZKEV_clean, Cr-O-Co
YEZKIZ_clean, Cr-O-Ni
YEZKOF_clean, Co-O-Mo
YEZKUL_clean, Mo-O-Ni
YICDAR_clean, Mg-O-Mg
YICTUZ_clean, Np-O-Np
YIGFIF_clean, Na-O-Na, Na-O-Mo, Mo-O-Mo
YILJAG_clean, Zn-O-Zn
YINCUV_clean, Mn-O-Mn
YINDOQ_clean, Mn-O-Mn
YIRHOY_clean, Er-O-Er
YISFEL_clean, Sr-O-Sr, Sr-O-Cu
YIVNIC_clean, V-O-V, V-O-Cu
YIVZIO_clean, Pr-O-Pr
YIVZOU_clean, Pr-O-Pr
YIXFIW_clean, Sm-O-Sm
YIXFOC03_clean, Eu-O-Eu
YIXYUB_clean, Cd-O-Cd
YIXZEL_clean, Zn-O-Zn
YIXZEM_clean, Cd-O-Cd
YOBYEV_clean, Co-O-Zn
YOCCIE_clean, Zn-O-Zn
YOCMAF_clean, Dy-O-Dy
YOCSEQ_clean, Gd-O-Gd
YODRAM_clean, Co-O-Co
YOFGOR_clean, Mn-O-Mn
YOJMAN_clean, W-O-W, W-O-Co, W-O-Na, W-O-K, K-O-K
YOMBAE_charged, Mo-O-Mo
YOMHAK_clean, Fe-O-Na
YONNAR_clean, Zn-O-Zn
YOPQEB_clean, Co-O-Co
YOQLAT_clean, Ba-O-Ba
YOQYEK_clean, Ca-O-Ca
YORZAH_clean, Sr-O-Sr
YOTROQ_clean, Fe-O-Fe, Co-O-Co
YOTRUW_clean, Ba-O-Ba, Ba-O-V
YOTSAD_clean, Ba-O-Ba, Ba-O-V
YOTXOW_clean, Al-O-Al
YOZQAG_charged, Zn-O-Zn
YOZQEK_clean, Zn-O-Zn
YUBGIN_clean, U-O-U
YUBGUZ_clean, U-O-U
YUBTUM_clean, Fe-O-Fe
YUCGOS_clean, Na-O-Na, Na-O-La, La-O-Tb
YUDFEK_clean, Gd-O-Gd
YUFLIW_clean, Mg-O-Mg
YUFLOC_clean, Sr-O-Sr
YUJCOX_clean, Zn-O-Zn
YUJNIB_clean, Sr-O-Sr
YUJNOH_clean, Sr-O-Sr
YUKKAS_clean, Tb-O-Zn
YUKWOS_clean, Pr-O-Zn
YULNOK_clean, Cu-O-Cu
YUMFUJ_clean, La-O-La
YUMJAS_clean, Ba-O-Mo, Mo-O-Mo, Mo-O-Ca
YUNJEX_clean, Cu-O-Cu
YUNJIB_clean, Cu-O-Cu
YUNKIC_charged, Cu-O-Cu
YUPSIM_clean, Pr-O-Pr
YURJUR_clean, Ce-O-Ce
YURKAY_clean, Dy-O-Dy
YURKEC_clean, La-O-La
YURKIG_clean, Pr-O-Pr
YUSGID_clean, Zn-O-Zn
YUSGOJ_SL, Zn-O-Zn
YUSWEQ_clean, Dy-O-Dy
YUWKEH_clean, Nd-O-Nd
YUWKIL_clean, Sm-O-Sm
YUZCON_clean, Mo-O-Mo
YUZRAO_clean, Co-O-Co
YUZRES_clean, Co-O-Co
YUZSUH01_clean, V-O-V
YUZSUH_clean, V-O-V
ZADDAJ_clean, Li-O-Li
ZAFXAI_clean, Y-O-Y
ZALGEB_clean, Eu-O-Eu, Eu-O-Mo, Eu-O-Na, Mo-O-Mo, Mo-O-Na, Mo-O-Al, Na-O-Na
ZALMIL_clean, Co-O-Co
ZAQWEW_clean, K-O-K
ZAQZOG_clean, V-O-V
ZARLIP_clean, Zn-O-Zn
ZARQAM_clean, K-O-U, U-O-U
ZARVIZ_clean, Fe-O-Fe, Fe-O-Mn
ZASTUK_clean, Mn-O-Mn
ZASWOF_clean, Np-O-Np
ZAVPET_clean, La-O-La
ZAVPIX_clean, Ce-O-Ce
ZAVPOD_clean, Pr-O-Pr
ZAVPUJ_clean, Nd-O-Nd
ZAVQAQ_clean, Sm-O-Sm
ZAVQEU_clean, Eu-O-Eu
ZAVQIY_clean, Gd-O-Gd
ZAVQOE_clean, Tb-O-Tb
ZAWLEQ_clean, Ca-O-Ca
ZAYJOA_charged, Ce-O-W, W-O-W
ZAYKAN_charged, Nd-O-W, W-O-W
ZAYKER_charged, Sm-O-W, W-O-W
ZEBMAW_clean, Ce-O-Ce
ZEDHIB_clean, Zn-O-Zn
ZEDQEG_clean, Ca-O-Ca
ZEDQOQ_clean, Sr-O-Sr
ZEDRAD_clean, Ba-O-Ba
ZEDZAL01_clean, Pr-O-Pr
ZEDZAL_clean, Pr-O-Pr
ZEFLAZ01_clean, Co-O-Co
ZEFVEN_clean, Sm-O-Sm
ZEFVIR_clean, Pr-O-Pr
ZEFVOX_clean, Nd-O-Nd
ZEGSUB_clean, Ca-O-Ca
ZEJCUO_clean, Mn-O-Mn
ZEKRIS_clean, Li-O-Li
ZELROZ_manual, Zn-O-Zn
ZERNIV_clean, Tb-O-Tb
ZERNOB_clean, Ho-O-Ho
ZERNUH_clean, Dy-O-Dy
ZERQOE_clean, Ca-O-Ca
ZETMOC_clean, Eu-O-Eu
ZETPUL_clean, Dy-O-Dy
ZETQAS_clean, Tb-O-Tb
ZETQEW_clean, Eu-O-Eu
ZETQIA_clean, Nd-O-Nd
ZEZFIV_clean, Zn-O-Na, Na-O-Na
ZIDBEV_clean, Cu-O-Cu
ZIDVAL_clean, Mn-O-Mn
ZIGWUJ_clean, Mn-O-Mn
ZIHTEP_clean, Li-O-Li
ZIKCED_clean, Zn-O-Zn
ZIMLOY_clean, W-O-W, W-O-K, Ce-O-K
ZIMLUE_clean, La-O-K, W-O-W, W-O-K
ZIWLUO_clean, Zn-O-Zn
ZOFZIF_clean, Mn-O-Mn
ZOFZUR_clean, Mn-O-Mn
ZOMNEW_clean, Zn-O-Mo
ZONBAH_clean, Zr-O-Zr
ZOXTEN_clean, Ho-O-Ho
ZOXTIR_clean, Er-O-Er
ZOXTOX_clean, Yb-O-Yb
ZOXTUD_clean, Tb-O-Tb
ZOXVEP_clean, Dy-O-Dy
ZOYKAB_clean, Mn-O-Mn
ZOYKEF_clean, Mn-O-Mn
ZOZKAC_clean, Mn-O-Mn
ZOZKEG_clean, Mn-O-Mn
ZOZPUB_clean, Co-O-Co
ZUBCEG_clean, Ba-O-Ba, Ba-O-Fe
ZUDRAT_clean, Mn-O-Mn
ZUDXAZ_clean, Fe-O-Fe
ZUHSEC_clean, Ba-O-Ba
ZUKNAW_clean, Mn-O-Mo, Mo-O-Mo
ZUPBET_clean, Eu-O-Eu
ZUQMAB_clean, Co-O-Co
ZUTBUN_clean, Ga-O-Ga
ZUZZEB_clean, Yb-O-Yb
Periodic_10_00 (35.349), Zr-O-Zr
c6ce00407e_c6ce00407e5_clean, Zn-O-Zn
c6ce00407e_c6ce00407e6_clean, Zn-O-Zn
CIGXIA_manual, Fe-O-Fe
HANKUE_clean, Cd-O-Cd
OCUNAC_manual, Cr-O-Cr
QOYYOU_clean, Zn-O-Zn
UDEMEW_manual, Cr-O-Cr
XICYUF_clean, Zr-O-Zr
Periodic_03_00 (35.647), Zr-O-Zr
